组织机构ID,组织机构代码,组织机构名称,组织机构简称,所属地市,所属省份
6d394abc7c0f43dc8d57907209e5ef92,14430701,常德芙蓉烟叶复烤有限责任公司,常德芙蓉烟叶复烤有限责任公司,430700,430000
157312a3bd4c432da72a44c3c758784c,10320505,常熟市烟草专卖局,常熟市局,320581,320000
0ecd3e90c520450a93e56f315a911362,11320505,常熟市烟草公司,常熟市烟草公司,320500,320000
47c7094fddcb45ff991742c9acc74683,10450316,平乐县烟草专卖局,平乐县局,450330,450000
614bf9ad23aa4de7a8590bcf53768398,10620807,平凉市崆峒区烟草专卖局,平凉市崆峒区局,620802,620000
a103a0799441427dbd1c5bfbffc73e3d,11620806,平凉市崆峒区烟草公司,平凉市崆峒区烟草公司,620800,620000
5c364aa3bfa0424e8f970164a58bdc18,10610910,平利县烟草专卖局,平利县局,610926,610000
4fc30f6822b54ebb8d76f96a59c7d4d5,10450803,平南县烟草专卖局,平南县局,450821,450000
e9040f8d97754844bccb885988ce5274,11450803,平南县烟草公司,平南县烟草公司,450800,450000
66f0aba5da464d8489e82688a5841af6,10371406,平原县烟草专卖局,平原县局,371426,370000
2f600b0e95094fbeabcf38121fd2625c,10350604,平和县烟草专卖局,平和县局,350628,350000
f1f031cd27e4426fbf8c482b2aae022d,14350603,平和县烟草公司复烤厂,平和县烟草公司复烤厂,350628,350000
15e7f97a51b94fa0988f86347359f388,11522704,平塘县公司,平塘县公司,522700,520000
8247f53b6f2a48dd8989eb9782e787b1,10522704,平塘县烟草专卖局,平塘县局,522727,520000
e0145190037247c09be21197ccfa1db9,10632104,平安县烟草专卖局,平安县局,632121,630000
5b3d6a5104d54ac6886668abe5d80148,10140302,平定县烟草专卖局,平定县局,140321,140000
c366f4397fd841c5bbff889cda5b464f,10130112,平山县烟草专卖局,平山县局,130131,130000
473000b163644136ac427816c90d430b,10620406,平川区烟草专卖局,甘肃省白银市平川区局,620400,620000
71e265a1e9a74ce58096bf2d67d8ad25,10130512,平乡县烟草专卖局,平乡县局,130532,130000
70bf70468b41426890024f70e2e5ad56,10370210,平度市烟草专卖局,平度市局,370283,370000
5f7935a5a95e4b30bfa7eb1dfaebf43e,10451004,平果县烟草专卖局,平果县局,451023,450000
3a4f9a15a2f44cb4aff022bc7b84b3cb,11451004,平果县烟草公司,平果县烟草公司,451000,450000
969b8843c34b4965b3ed9c6a0a5310c6,10510710,平武县烟草专卖局,平武县烟草专卖局,510727,510000
f2859ec7eaf84c40ae0510e6e46ea984,10130806,平泉县烟草专卖局,平泉县局,130823,130000
7464d1cca97b4149a30266da78467c61,10330405,平湖市烟草专卖局,浙江省平湖市局,330400,330000
f5fff09468a34d14b865c26ba2445ef7,10350107,平潭县烟草专卖局,平潭县局,350128,350000
369ac71ec71a415b97d838a93e164f64,10640202,平罗县烟草专卖局,平罗县局,640221,640000
69b5b68d98284222bd1208035c03ecce,10411704,平舆县烟草专卖局,平舆县局,411723,410000
12e9b45b53f141f394da16426a959181,10441405,平远县烟草专卖局,平远县局,441426,440000
32ce45aa764f4ceb89bcdd6ecb64f957,10140710,平遥县烟草专卖局,平遥县局,140728,140000
af2ad10e0ec8441ca4930f468ba0e3ad,10371310,平邑县烟草专卖局,平邑县局,371326,370000
a915454cd623468b9dc292a9b49171ab,10330304,平阳县烟草专卖局,浙江省平阳县局,330300,330000
f6ba701c64b04107b8859a1eae6d10eb,10370109,平阴县烟草专卖局,平阴县局,370124,370000
ef336815d0444cce949b874197e6bc37,10140813,平陆县烟草专卖局,平陆县局,140829,140000
7e562191aeae420a987c4ae06bb4574d,10410401,平顶山市烟草专卖局,平顶山市局,410400,410000
9af0aaf397874b6498282aec95647fd6,10410402,平顶山市烟草专卖局市区直属分局,平顶山市区直属分局,410400,410000
141c7c9a785a4a80b7686b348af0986c,10410403,平顶山市烟草专卖局石龙区直属分局,平顶山石龙区分局,410404,410000
51b5fae8bd82489eb0e54a804b32da94,10140408,平顺县烟草专卖局,平顺县局,140425,140000
e46e2c5f58c4401eb859cf86dfb3cf6c,10140603,平鲁区烟草专卖局,平鲁区局,140603,140000
27f2c5374ab34935993c2eb6c65a8e4c,11140603,平鲁区烟草公司,平鲁区烟草公司,140600,140000
49c2238d764e41cd980a27d783a7e903,10513314,乡城县烟草专卖局,乡城县局,513336,510000
0888270acac8412da93d047fc7f41a32,10141013,乡宁县烟草专卖局,乡宁县局,141029,140000
762b605011d64bdda75e09773bf2c08c,20440001,广东中烟工业有限责任公司,广东中烟工业有限责任公司,440000,440000
8ba4230ca4e4449fa904ee30de69eae3,12440102,广东中烟工业有限责任公司广州卷烟厂,广州卷烟厂,440100,440000
1c97300f6bb74cc983201824e6786419,12440201,广东中烟工业有限责任公司韶关卷烟厂,韶关卷烟厂,440200,440000
437cbe42c2b84918b4872a2ca8e792bf,12440103,广东卷烟总厂,广东卷烟总厂,440100,440000
4ffc69be209a44878c52cb7f1b80fc54,12441401,广东梅州卷烟厂,梅州卷烟厂,441400,440000
8855c3f58f504665b49009185205c1fe,11440106,广东沪粤烟草企业有限公司,广东沪粤烟草企业有限公司,440100,440000
1c13307a8cc34c27b88ba7bb765dde43,11441603,广东烟草东源县有限公司,广东烟草东源县有限公司,441600,440000
d190ad6ceaa44373888a108803a8938b,11441901,广东烟草东莞市有限公司,广东烟草东莞市有限公司,441900,440000
20c9bd3f70ed4917af5ee3b56cd3805a,11442001,广东烟草中山市有限责任公司,广东烟草中山市有限公司,442000,440000
ba44678fc85c4ee4a73ce7a435283ee8,11441404,广东烟草丰顺县有限公司,广东烟草丰顺县有限公司,441400,440000
cb60b33d923e4492995a1fbb1ac22094,11440209,广东烟草乐昌县有限公司,广东烟草乐昌县有限公司,440200,440000
aaeb7d37a6f846eca72757b886cd9c13,11445305,广东烟草云安县有限公司,广东烟草云安县有限公司,445300,440000
479d07b8778a4a729957bb7527b60a87,11445301,广东烟草云浮市有限责任公司,广东烟草云浮市有限公司,445300,440000
8f69f308a485492a8d9b59415f4236a9,11441405,广东烟草五华县有限公司,广东烟草五华县有限公司,441400,440000
b6b27453f4ba4795a68d754d115633c8,11440208,广东烟草仁化县有限公司,广东烟草仁化县有限公司,440200,440000
6b55a8c7ca6d4ec6b0c83074c332b28c,11441807,广东烟草佛冈县有限公司,广东烟草佛冈县有限公司,441800,440000
e796d671171a4e769bf5afaa83c0858e,11440602,广东烟草佛山市三水区有限公司,广东烟草佛山市三水区有限公司,440600,440000
8b47d7ee84444f16bb496bbb57d3ef21,11440601,广东烟草佛山市有限责任公司,广东烟草佛山市有限公司,440600,440000
5fdb0b082c204b17a4534be2650da5a9,11440603,广东烟草佛山市有限责任公司南海分公司,广东烟草佛山市有限责任公司南海分公司,440600,440000
d4bff79bba34474db35332e115d2da01,11440605,广东烟草佛山市有限责任公司顺德分公司,广东烟草佛山市有限责任公司顺德分公司,440600,440000
62ae3bd1530d498592a1596a711d2eac,11440604,广东烟草佛山市高明区有限公司,广东烟草佛山市高明区有限公司,440600,440000
6ac7f4b232274d6b9b03578c9361b452,11440902,广东烟草信宜市有限公司,广东烟草信宜市有限公司,440900,440000
d225832d4d124e73ad4191ec6805a9f5,11441406,广东烟草兴宁市有限公司,广东烟草兴宁市有限公司,441400,440000
021c344cc9f04d1fb18477f7da9892e3,11440905,广东烟草化州市有限公司,广东烟草化州市有限公司,440900,440000
bef2362815364550a7f6bb7b57828331,11440202,广东烟草南雄市有限公司,广东烟草南雄市有限公司,440200,440000
4ff168cc993d4f2abb84ccd4a8e07eec,11441303,广东烟草博罗县有限公司,广东烟草博罗县有限公司,441300,440000
eb284dcfbd6e48aa8c2919e0b4b65411,11440802,广东烟草吴川市有限公司,广东烟草吴川市有限公司,440800,440000
9029967ba4d84c04b6d759d4ac7e6d43,11441606,广东烟草和平县有限公司,广东烟草和平县有限公司,441600,440000
28831f6adcae4251a07b6251d8c308a1,11441205,广东烟草四会市有限公司,广东烟草四会市有限公司,441200,440000
690fc63c449f4d47af8e49e8683daeba,11441403,广东烟草大埔县有限公司,广东烟草大埔县有限公司,441400,440000
97660412c6744fa699e1892075d61997,11440206,广东烟草始兴县有限公司,广东烟草始兴县有限公司,440200,440000
31b9334aa28d45b3befdf1e39da069b5,11441204,广东烟草封开县有限公司,广东烟草封开县有限公司,441200,440000
bea436e9b79146d1bc35014d86b70635,11441407,广东烟草平远县有限公司,广东烟草平远县有限公司,441400,440000
d1da64f1cccb4e6b84ed5a6a304c526d,11441202,广东烟草广宁县有限公司,广东烟草广宁县有限公司,441200,440000
27591d9611d04acf81231ec7533df108,11440101,广东烟草广州市有限公司,广东烟草广州市有限公司,440100,440000
08736b232bc248099dc32d558e381739,11440803,广东烟草廉江市有限公司,广东烟草廉江市有限公司,440800,440000
05b78867f18c4cc5beecd6def4951089,11440705,广东烟草开平市有限公司,广东烟草开平市有限公司,440700,440000
591481c5dbf146f294da1178576eaca8,11440806,广东烟草徐闻县有限公司,广东烟草徐闻县有限公司,440800,440000
6a0617332ab241fbbd17fe0124a74a6e,11441203,广东烟草德庆县有限公司,广东烟草德庆县有限公司,441200,440000
5279bec985d04d1fb84da7cbe1222b28,11441207,广东烟草怀集县有限公司,广东烟草怀集县有限公司,441200,440000
3973035383e64ac1be52bf5756c5e4f9,11440704,广东烟草恩平市有限公司,广东烟草恩平市有限公司,440700,440000
ba6e228e28de46ccbfa01651ec0e1f1c,11441304,广东烟草惠东县有限公司,广东烟草惠东县有限公司,441300,440000
738f6796972c46c5add5d9e4cce47456,11441301,广东烟草惠州市有限责任公司,广东烟草惠州市有限公司,441300,440000
6efa5a3bc2da439cb86d92ca2f164f97,11445204,广东烟草惠来县有限公司,广东烟草惠来县有限公司,445200,440000
31139f8a265746d9aa5ddc59c95745ad,11441302,广东烟草惠阳市有限公司,广东烟草惠阳市有限公司,441300,440000
0c67e34015554c4994c92f5ef53e0927,11445202,广东烟草揭东县有限公司,广东烟草揭东县有限公司,445200,440000
d3669cc454f64d4aaf697347c15d04d4,11445203,广东烟草揭西县有限公司,广东烟草揭西县有限公司,445200,440000
b62e75b638574fd5a5ffc57e404eb18a,11445201,广东烟草揭阳市有限公司,广东烟草揭阳市有限公司,445200,440000
26b354d50b4d427d82f499145736ade7,11440205,广东烟草新丰县有限公司,广东烟草新丰县有限公司,440200,440000
4b637e5321a049c0ab30a91ad7c19a93,11445302,广东烟草新兴县有限公司,广东烟草新兴县有限公司,445300,440000
f2ac49548a9345ffb24e10186b4ea84f,11445205,广东烟草普宁市有限责任公司,广东烟草普宁市有限公司,445200,440000
48b6f57dd9da4562b7cff47db26df853,11440207,广东烟草曲江有限公司,广东烟草曲江有限公司,440200,440000
3e810af71ac54a7c82a03627856306b5,11441402,广东烟草梅县有限公司,广东烟草梅县有限公司,441400,440000
1e9e86c3bfbf415c84bb5c35593630b9,11441401,广东烟草梅州市有限公司,广东烟草梅州市有限公司,441400,440000
7b081005aedc42169561ad39d9a71ac7,11440501,广东烟草汕头市有限责任公司,广东烟草汕头市有限公司,440500,440000
ccdfaa3098b74a45955f9a738a74a4d2,11440503,广东烟草汕头澄海有限公司,广东烟草汕头澄海有限公司,440500,440000
f4c74dc9ca5f477e93e9a658a0569d52,11441501,广东烟草汕尾市有限公司,广东烟草汕尾市有限公司,441500,440000
86db894737fc4125b806c17f6b270b8b,11440701,广东烟草江门市有限公司,广东烟草江门市有限公司,440700,440000
5be98588f8194b45a6d37546af056787,11440702,广东烟草江门新会有限公司,广东烟草江门新会有限公司,440700,440000
aa94a0cb095645c198858f1fe83ff4f9,11441601,广东烟草河源市有限责任公司,广东烟草河源市有限责任公司,441600,440000
bbb23678e62d420dbaf34c21a468d81f,11441502,广东烟草海丰县有限公司,广东烟草海丰县有限公司,441500,440000
b0c9ee873be84de4914d390a7a48268e,11441806,广东烟草清新县有限公司,广东烟草清新县有限公司,441800,440000
9847dfd3414b4acd92a9061c3c6e5324,11441801,广东烟草清远市有限公司,广东烟草清远市有限公司,441800,440000
07cebef9db104f9ca1d438dfcb9cbbde,11440801,广东烟草湛江市有限公司,广东烟草湛江市有限公司,440800,440000
dec41dd4e6834dc6929c15d4e268a27b,11445102,广东烟草潮安县有限公司,广东烟草潮安县有限公司,445100,440000
7f00d00e73f74e33810ebb9f1ea4be2d,11445101,广东烟草潮州市有限责任公司,广东烟草潮州市有限公司,445100,440000
452546ae2bf244bca3d7ce6b5686e2ed,11440504,广东烟草潮阳市有限公司,广东烟草潮阳市有限公司,440500,440000
007fd780a7e7480395869441bdf6bfe1,11440401,广东烟草珠海市有限公司,广东烟草珠海市有限公司,440400,440000
0646f0b5bdee4c41b0436c6f75dda8da,11440904,广东烟草电白县有限公司,广东烟草电白县有限公司,440900,440000
bb315ae2b86d4b1abd510ef1007e2b68,11440102,广东烟草白云有限公司,广东烟草白云有限公司,440100,440000
02f2e1d3ee6247b291bcd7e2021d9f5a,11441602,广东烟草紫金县有限公司,广东烟草紫金县有限公司,441600,440000
1f68a585e31d4875afb90ddfef5d6135,11445304,广东烟草罗定市有限公司,广东烟草罗定市有限公司,445300,440000
eba8ee07cf404a77a6f19db8143a9434,11440203,广东烟草翁源县有限公司,广东烟草翁源县有限公司,440200,440000
34a0de40cfe24f1192a11edcbd2cb2fc,11441201,广东烟草肇庆市有限责任公司,广东烟草肇庆市有限公司,441200,440000
c80ba944bdf242bfa4dffc65faa1d12e,11441802,广东烟草英德市有限公司,广东烟草英德市有限公司,441800,440000
ccbbce7922904dfc9aa59c20afd4399e,11440901,广东烟草茂名市有限责任公司,广东烟草茂名市有限公司,440900,440000
05867346fe104575b0f288257f5fb6a9,11441408,广东烟草蕉岭县有限公司,广东烟草蕉岭县有限公司,441400,440000
0e356dee3290431a93f11025450149f8,11441805,广东烟草连南瑶族自治县有限公司,广东烟草连南县公司,441800,440000
0cafe0110f71489098ae15b81f117a96,11441804,广东烟草连山壮族瑶族自治县有限公司,广东烟草连山县公司,441800,440000
43f51f4925d942b6aee09805143bc1a0,11441808,广东烟草连州市有限公司,广东烟草连州市有限公司,441800,440000
c218382136d941b98c1b1d464a145e04,11441604,广东烟草连平县有限公司,广东烟草连平县有限公司,441600,440000
7b24ab22ffd74cc6bcdf4bb8306dd498,11440804,广东烟草遂溪县有限公司,广东烟草遂溪县有限公司,440800,440000
6ad7943a3c884645ba86b6776031ff4f,11445303,广东烟草郁南县有限公司,广东烟草郁南县有限公司,445300,440000
d84a144f873942889061e52d6880afad,11441704,广东烟草阳东县有限公司,广东烟草阳东县有限公司,441700,440000
8938ab0bf4c44f24a98e143f0f13ba25,11441803,广东烟草阳山县有限公司,广东烟草阳山县有限公司,441800,440000
0f3cf7af8431406ebcde60b0e97ab87e,11441702,广东烟草阳春市有限公司,广东烟草阳春市有限公司,441700,440000
ed6599a1f01e47c2b32d070c9c70d974,11441701,广东烟草阳江市有限责任公司,广东烟草阳江市有限公司,441700,440000
61d95d2a803742508fa9a3b3d5a2c4f0,11441703,广东烟草阳西县有限公司,广东烟草阳西县有限公司,441700,440000
98a4e1e070b94e39a04dc49649b886ec,11441503,广东烟草陆丰市有限公司,广东烟草陆丰市有限公司,441500,440000
4d5d6700f33249769b26655c38b569fb,11441504,广东烟草陆河县有限公司,广东烟草陆河县有限公司,441500,440000
ca0c7157b9064a1f8f5772366f3dce46,11440805,广东烟草雷州市有限公司,广东烟草雷州市有限公司,440800,440000
0a6ef586a4804c2d8a97d37f209f9b3e,11440201,广东烟草韶关市有限公司,广东烟草韶关市有限公司,440200,440000
b1e103e3a7f04385a6dae77bd944b4e8,11445103,广东烟草饶平县有限公司,广东烟草饶平县有限公司,445100,440000
058ad0888016472e83c4e9949fc46f2b,11440903,广东烟草高州市有限公司,广东烟草高州市有限公司,440900,440000
6a2a7d8ce843433d9b1a42d2ca41e808,11441206,广东烟草高要市有限公司,广东烟草高要市有限公司,441200,440000
b501c8953fe34c0b9138e6d1e8236a98,11440706,广东烟草鹤山市有限公司,广东烟草鹤山市有限公司,440700,440000
462611f46b43427393385668e2906596,11441605,广东烟草龙川县有限公司,广东烟草龙川县有限公司,441600,440000
ddad841a2bfa40079378945099bdd047,11440505,广东烟草龙湖有限公司,广东烟草龙湖有限公司,440500,440000
4d9c651f8dda43aba49ff3b3417717ed,11441305,广东烟草龙门县有限公司,广东烟草龙门县有限公司,441300,440000
afe3d1705d4f459baf4ce9aacf8b3c5f,22440001,广东省卷烟销售公司,广东省卷烟销售公司,440000,440000
a3607dfb40864077b82ad4adfa53f1e2,19440001,广东省烟叶生产购销公司,广东省烟叶生产购销公司,440000,440000
d659824bd0cb4aa79d12290c278af5ec,10440001,广东省烟草专卖局,广东省局,440000,440000
74d8854d4ffb43d28adf9bb0a556d63a,11440204,广东省烟草公司乳源瑶族自治县公司,广东省烟草公司乳源瑶族自治县公司,440200,440000
a47545506e854ea88fe4c8125728eb86,11440103,广东省烟草公司从化市公司,广东省烟草从化市公司,440100,440000
62fc7f8528c247f68c05b8861e38aadd,11440502,广东省烟草公司南澳县公司,广东省烟草南澳县公司,440500,440000
1f691960fbc548579fee33b9c76aa29e,11440703,广东省烟草公司台山市公司,广东省烟草公司台山市公司,440700,440000
5b08516af60e4ab59a8cc5914f83878f,11440104,广东省烟草公司增城市公司,广东省烟草增城市公司,440100,440000
eb42e0b05b1a4b53b5c9531e13ddcbea,11440402,广东省烟草公司斗门县公司,广东省烟草斗门县公司,440400,440000
d7044a7d92f74a959d63dcc8ecc6532f,99440101,广东省烟草拍卖行,广东省烟草拍卖行,440100,440000
1552290e14324b0dbe0276ce7f79bc07,23440001,广东省烟草机械有限责任公司/广东进口烟机零配件寄售站,广东省烟草机械有限责任公司,440100,440000
01df1dd446b5423cb4f50816b0b31f0e,21440001,广东省烟草物资公司,广东省烟草物资公司,440000,440000
2d63762f04d744b082e358cd32ed82e9,11440107,广东省金叶发展公司,广东省金叶发展公司,440100,440000
cbc40465ccfa4208aecaa87ce1650490,11440105,广东红塔卷烟销售有限公司,广东红塔卷烟销售有限公司,440100,440000
30073d2626a44ccd9abce85fb2ba93de,12361101,广丰卷烟厂,广丰卷烟厂,361100,360000
5c2ca72c40b8487494b0d1d2c1d8fd40,11361104,广丰县烟草公司,广丰县烟草公司,361100,360000
aa8a425c2f4b41bda26f0c32393a2bbd,10510801,广元市烟草专卖局,广元市局,510800,510000
5e0760e2e8fe454caa65235e0c28102c,10441203,广宁县烟草专卖局,广宁县局,441223,440000
bea78b3202624a7093e1d7d1afdb4e78,10130511,广宗县烟草专卖局,广宗县局,130531,130000
c97e50d0c7db472aa719b898a5916f1a,12440101,广州卷烟一厂,广州卷烟一厂,440100,440000
bc3bcba2fef548419f669b736bfd26de,10440101,广州市烟草专卖局,广州市局,440100,440000
f0bad66c77b847e1b2cc8753cb252dc8,10440113,广州市烟草专卖局东山分局,广州市局东山分局,440102,440000
117e6dc2c8a74b688f8658d7a45ac487,10440104,广州市烟草专卖局从化分局,广州市局从化分局,440184,440000
99eacf1294fe4d8498e91b6edda5adce,10440114,广州市烟草专卖局南沙分局,广州市局南沙分局,440100,440000
a5b08411e2784a3ca0f651d93ca015d4,10440112,广州市烟草专卖局增城分局,广州市局增城分局,440183,440000
61805318a6754ac38c7b4a90883bde09,10440105,广州市烟草专卖局天河分局,广州市局天河分局,440106,440000
b730298febd34540a1eba85730314075,10440108,广州市烟草专卖局海珠分局,广州市局海珠分局,440105,440000
bdffe433a6fd400a8f4730bbd46cb429,10440110,广州市烟草专卖局番禺分局,广州市局番禺分局,440113,440000
7d15efdbd5fd4cd6af497d91cd7e10f7,10440103,广州市烟草专卖局白云分局,广州市局白云分局,440111,440000
665a04edc3ef4a8c912bfe81dfb7b547,10440107,广州市烟草专卖局花都分局,广州市局花都分局,440114,440000
ebdf072a40cd4b0997fb2f84ac84a8e3,10440109,广州市烟草专卖局芳村分局,广州市局芳村分局,440107,440000
13c1a6cf64344f0a8b8d825784f6136f,10440111,广州市烟草专卖局荔湾分局,广州市局荔湾分局,440103,440000
6f8de00627de4f9ca928adedab7067cd,10440115,广州市烟草专卖局萝岗分局,广州市局萝岗分局,440100,440000
c62521b728d844d0b69a22c9426470e8,10440102,广州市烟草专卖局越秀分局,广州市局越秀分局,440104,440000
d7ecae507c6d4bc8adeae271b56d93bf,10440106,广州市烟草专卖局黄埔分局,广州市局黄埔分局,440112,440000
90db7f80351a4e7695de9255d8ad261c,10130410,广平县烟草专卖局,广平县局,130432,130000
09e4586eabba4ccf8111f98672dd49bd,11361011,广昌县烟草公司,广昌县烟草公司,361000,360000
71602d9fa6c04bf994cb05ce1947ebea,12421301,广水卷烟厂,广水卷烟厂,421300,420000
85f05d72eaa443d2a1a7398de64344c0,10421302,广水市烟草专卖局,广水市局,421381,420000
ed0494c63b6a44d18978650ac7637cde,11421302,广水市烟草公司,广水市烟草公司,421300,420000
fbf886e385d54475923815a8ecc07d07,10510605,广汉市烟草专卖局,广汉市局,510681,510000
de2f6e721dfd4d998fe4aa47d5a52cd2,10622908,广河县烟草专卖局,广河县烟草专卖局,622900,620000
ee4ab597820a44419b3bd9a3408811e6,10140207,广灵县烟草专卖局,广灵县局,140223,140000
5d1c9ee48e6d40768fbcab48b8a96abf,11140207,广灵县烟草公司,广灵县烟草公司,140200,140000
7196301860da48f0801ed9e083392f94,10450207,广西三江侗族自治县烟草专卖局,广西三江侗族自治县局,450226,450000
30a5d94930ee4014933ea283354bdce3,20450001,广西中烟工业有限责任公司,广西中烟工业有限责任公司,450000,450000
d8866c891de0474aa80c670ab62b4272,12450101,广西中烟工业有限责任公司南宁卷烟厂,南宁卷烟厂,450100,450000
7d3f6e5c33b54c08adc1db38c86ba235,12450201,广西中烟工业有限责任公司柳州卷烟厂,柳州卷烟厂,450200,450000
b3f1dc9d31c244e0a15e126ab4ca5013,14450101,广西伊灵烟叶复烤有限责任公司,广西伊灵烟叶复烤有限责任公司,450100,450000
5f286afb20db4528829e02564f5e9e0e,10450501,广西区烟草公司北海市烟草专卖局,北海局,450500,450000
3ddf02a7eb2b4b14a7688aebbee75c7c,10450101,广西区烟草公司南宁市烟草专卖局,南宁局,450100,450000
dd89256558674fc2acd9e353d6f36536,10451401,广西区烟草公司崇左市烟草专卖局,崇左县局,451400,450000
17ef1f353626459493fc4148c6a46986,10451301,广西区烟草公司来宾市烟草专卖局,来宾市局,451300,450000
5d4de93565724bf291704b818292b560,10450301,广西区烟草公司桂林市烟草专卖局,桂林市局,450300,450000
005e4982cc4f42b59d81002c26eb1722,10450401,广西区烟草公司梧州市烟草专卖局,梧州局,450400,450000
085a87a2281a4a3abcecac8ce0b092ba,10451201,广西区烟草公司河池市烟草专卖局,河池局,451200,450000
a0bd9088e0c742b38e045ca8844f43b7,10451001,广西区烟草公司百色市烟草专卖局,百色局,451000,450000
c860ca53fd834ac686941a34faa5d4ca,10451101,广西区烟草公司贺州市烟草专卖局,贺州局,451100,450000
2ff696470e614b8395eaf6f26057d8bb,10450701,广西区烟草公司钦州市烟草专卖局,钦州局,450700,450000
2a714d216bd84fa5b934a7c01ba3308a,10450601,广西区烟草公司防城港市烟草专卖局,防城港市局,450600,450000
8f024604ea9443d8bf5343e298e71fb6,12450102,广西卷烟总厂,广西卷烟总厂,450000,450000
52444f2a63e64a349989c4acd295ebe4,10450503,广西壮族自治区北海市城区烟草专卖局,北海市城区烟草专卖局,450500,450000
b68d7919ee944d2e906e06e8252f3a2e,22452101,广西壮族自治区卷烟销售公司,广西区卷烟销售公司,450000,450000
b79aa81fa7504794b3e66d751a6c3679,10450201,广西壮族自治区柳州烟草专卖局,广西壮族自治区柳州局,450200,450000
0194433abcba44f58c56caab1969bf93,11450203,广西壮族自治区柳州烟草有限责任公司柳城县烟草公司,广西壮族自治区柳州烟草有限责任公司柳城县烟草公司,450200,450000
2c47a06d43274d39ae9aef449d9e8d00,11450205,广西壮族自治区柳州烟草有限责任公司融安县烟草公司,广西壮族自治区柳州烟草有限责任公司融安县烟草公司,450200,450000
d3e57d4695ed482cb7453805e2fd6e7f,11450204,广西壮族自治区柳州烟草有限责任公司鹿寨县烟草公司,广西壮族自治区柳州烟草有限责任公司鹿寨县烟草公司,450200,450000
29be3606b69c4708bd20d47017dc7b65,11450311,广西壮族自治区桂林烟草有限责任公司平乐分公司,广西壮族自治区桂林烟草有限责任公司平乐分公司,450300,450000
377ee936651547f4b90222e93803035f,11450312,广西壮族自治区桂林烟草有限责任公司荔浦分公司,广西壮族自治区桂林烟草有限责任公司荔浦分公司,450300,450000
496328c3ea4f4855a6f39296cbc9efde,19450001,广西壮族自治区烟叶生产购销公司,广西壮族自治区烟叶生产购销公司,450000,450000
66d4e68c64df4621a2140e55e4a21122,10450001,广西壮族自治区烟草专卖局,广西壮族自治区局,450100,450000
27974b0c337e4ab6b4a8244c40a1db28,11450001,广西壮族自治区烟草公司,广西壮族自治区烟草公司,450100,450000
25e5547082174b4b99429daf5e706152,11450207,广西壮族自治区烟草公司三江侗族自治县公司,广西烟草三江侗族自治县公司,450200,450000
093de896147245a48bc00c2530c966a7,11450305,广西壮族自治区烟草公司全州县公司,广西烟草公司全州县公司,450300,450000
8b0aaeff135b46d288cb1ba2ead86190,11450304,广西壮族自治区烟草公司兴安县公司,广西烟草公司兴安县公司,450300,450000
6af31ec593254049ad82f7ff85e0aed0,11450501,广西壮族自治区烟草公司北海市公司,广西壮族自治区北海市烟草公司,450500,450000
cd1d520b3c264ae09eab782069c41692,11450503,广西壮族自治区烟草公司北海市公司城区营销部,北海市公司城区营销部,450500,450000
7d5cef49614543beb67e88b1a8598a52,11450101,广西壮族自治区烟草公司南宁市公司,广西壮族自治区烟草公司南宁市公司,450100,450000
2b6bbf9928c840e4b100435c0c7e5e6d,11451401,广西壮族自治区烟草公司崇左市公司,广西壮族自治区烟草公司崇左市公司,451400,450000
768b0e0bb5f04e558879c5a79c5255d2,11451301,广西壮族自治区烟草公司来宾市公司,广西壮族自治区来宾市烟草公司,451300,450000
c180ba2fd5a94d13af774ce5bbfec353,11450201,广西壮族自治区烟草公司柳州市公司,广西壮族自治区烟草公司柳州市公司,450200,450000
d7ba9d4b5af944a19bf5e6985850d25a,11450301,广西壮族自治区烟草公司桂林市公司,广西壮族自治区烟草公司桂林市公司,450300,450000
850ec84a4a164b1088ecc1cef4d325a0,11450401,广西壮族自治区烟草公司梧州市公司,广西壮族自治区梧州市烟草公司,450400,450000
ff435ab0a1c0429fae5252ffd6fecab6,11450309,广西壮族自治区烟草公司永福县公司,广西烟草公司永福县公司,450300,450000
f153b742f35d4e7695aa055acb866f72,11451201,广西壮族自治区烟草公司河池市公司,广西壮族自治区河池市烟草公司,451200,450000
6ae62d89695940ba828b2d573a19a3d1,11450306,广西壮族自治区烟草公司灌阳县公司,广西烟草公司灌阳县公司,450300,450000
15f04e675ea1434c8b418a39c0fa7001,11450303,广西壮族自治区烟草公司灵川县公司,广西烟草公司灵川县公司,450300,450000
074da41fd85d4377a1134154c77f631c,21450001,广西壮族自治区烟草公司物资公司,广西壮族自治区烟草公司物资公司,450000,450000
ed8fcbf8ffb94989b5466c2c1867ae50,11450901,广西壮族自治区烟草公司玉林市公司,广西壮族自治区玉林市烟草公司,450900,450000
87c23c61943346c6a76c77809f029383,11451001,广西壮族自治区烟草公司百色市公司,广西壮族自治区烟草公司百色市公司,451000,450000
2928420915224a20a2b1edbbef6a7b52,11450206,广西壮族自治区烟草公司融水苗族自治县公司,广西烟草融水苗族自治县公司,450200,450000
a5e630af549643b1aba8ebaa59c1343e,11450801,广西壮族自治区烟草公司贵港市公司,广西壮族自治区贵港市烟草公司,450800,450000
8f439eafca364a9b8b5d5a30330e3633,11451101,广西壮族自治区烟草公司贺州市公司,广西壮族自治区烟草公司贺州市公司,451100,450000
