论文里的名字,组织机构ID,组织机构代码,组织机构名称,组织机构简称,所属地市,所属省份
湖南省烟草公司益阳市公司烟草服务中心,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司益阳市公司营销中心,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司益阳市烟草公司物流配送中心,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司经济信息中心,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司衡阳市公司,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司衡阳市公司常宁市分公司,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司衡阳市公司物流配送中心,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司衡阳市公司祁东县分公司,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司衡阳市公司耒阳市分公司,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司衡阳市公司衡东县分公司,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司衡阳市公司衡阳县分公司,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司衡阳市公司财务科,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司衡阳市分公司,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司衡阳市烟草公司祁东县分公司,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司财务处,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司邵阳分公司,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司邵阳县分公司,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司邵阳市公,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司邵阳市公司,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司邵阳市公司新宁县分公司,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司邵阳市公司洞口县分公司,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司邵阳市公司财务科,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司邵阳市公司邵阳县公司,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司邵阳市公司邵阳县分公司,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司邵阳市公司隆回县分公司办公室,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司邵阳市分公司,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司邵阳市烟草公司,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司郴州分公司,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司郴州市公司,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司郴州市公司嘉禾县分公司,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司郴州市公司安仁县分公司,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司郴州市公司宜章分公司,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司郴州市公司宜章县分公司,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司郴州市公司桂东县分公司,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司郴州市公司桂宜章县分公司,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司郴州市公司桂阳县分公司,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司郴州市公司永关县分公司,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司郴州市公司永兴县分公司,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司郴州市公司烟叶科,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司郴州市公司烟科所,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司郴州市公司％湖南农业大学,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司郴州市公司，湖南 郴州 423000,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司郴州市分公司,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司郴州市烟草公司,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司郴州市烟草公司嘉禾县分公司,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司销售处,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司销售管理处,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司长沙市公司,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
"湖南省烟草公司长沙市公司,烟叶生产技术中心",b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司长沙市公司信息中心,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司长沙市公司宁乡县分公司,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司长沙市公司浏阳市分公司,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司长沙市公司浏阳营销部,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司长沙市公司财务科,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司长沙市分公司,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司长沙市分公司宁乡县公司,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司隆回县公司,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司隆回县分公司,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草公司，湖南 长沙 410007,b4afda157dd849a387f9b6893867a6db,11430001,中国烟草总公司湖南省公司,湖南省烟草公司,430000,430000
湖南省烟草衡阳市公司常宁市分公司,aa9869a34bd642e68092c3ec3ad63aa9,11430401,湖南省烟草公司衡阳市公司,湖南省烟草衡阳市公司,430400,430000
湖南省烟草郴州市公司临武县分公司,318973238308402d929aaf043870d3a3,11431001,湖南省烟草公司郴州市公司,湖南省烟草郴州市公司,431000,430000
湖南省益阳市烟草专卖局,3aae7844f4af4a1dbc385edfcfae8cc2,10430901,湖南省益阳市烟草专卖局,湖南省益阳市局,430900,430000
湖南省益阳市烟草专卖局(公司),3aae7844f4af4a1dbc385edfcfae8cc2,10430901,湖南省益阳市烟草专卖局,湖南省益阳市局,430900,430000
湖南省石门县烟草专卖局,7facad6e5492445cb15ecc178111ea49,10430707,石门县烟草专卖局,石门县局,430726,430000
湖南省耒阳市烟草专卖局,93d64195a7f346f88231b3df440ad5c6,10430407,耒阳市烟草专卖局,耒阳市局,430481,430000
湖南省茶陵县烟草专卖局,441506de98a84127bdb5ed810c4afb47,10430202,茶陵县烟草专卖局,茶陵县局,430224,430000
湖南省茶陵县烟草专卖局(营销部),441506de98a84127bdb5ed810c4afb47,10430202,茶陵县烟草专卖局,茶陵县局,430224,430000
湖南省衡东县烟草专卖局,7e0f5e8bde144eadbd5e9029ddc0b4ec,10430403,衡东县烟草专卖局,衡东县局,430424,430000
湖南省衡南县烟草专卖局,90074ae8927949b4a3db2e9f76c89fd4,10430404,衡南县烟草专卖局,衡南县局,430422,430000
湖南省衡南县烟草专卖局(营销部),90074ae8927949b4a3db2e9f76c89fd4,10430404,衡南县烟草专卖局,衡南县局,430422,430000
湖南省衡阳县烟草专卖局,8e0ca863fda244c5acb5bd542dfc0ce1,10430406,衡阳县烟草专卖局,衡阳县局,430421,430000
湖南省衡阳市烟草专卖局,baef2a5874584960b308a746d018c794,10430401,衡阳市烟草专卖局,衡阳市局,430400,430000
湖南省衡阳市烟草专卖局(公司),baef2a5874584960b308a746d018c794,10430401,衡阳市烟草专卖局,衡阳市局,430400,430000
湖南省衡阳市衡南县烟草专卖局,90074ae8927949b4a3db2e9f76c89fd4,10430404,衡南县烟草专卖局,衡南县局,430422,430000
湖南省邵东县烟草专卖局,c48c17bfccb646778dcebb2bc7706ec6,10542401,那曲地区烟草专卖局,那曲地区烟草专卖局,542400,540000
湖南省邵东县烟草专卖局(分公司),c48c17bfccb646778dcebb2bc7706ec6,10542401,那曲地区烟草专卖局,那曲地区烟草专卖局,542400,540000
湖南省邵东县烟草专卖局分公司,c48c17bfccb646778dcebb2bc7706ec6,10542401,那曲地区烟草专卖局,那曲地区烟草专卖局,542400,540000
湖南省邵阳县烟草专卖局,468f5223ff0440dc86560494f9680320,10130401,邯郸市烟草专卖局,邯郸市局,130400,130000
湖南省邵阳市烟草专卖局,43cada84ed2c481a86a6236f3af1bc45,11130417,邯郸烟草分公司肥乡县卷烟经理部,邯郸烟草分公司肥乡县卷烟经理部,130400,130000
湖南省邵阳市烟草专卖局（公司）,43cada84ed2c481a86a6236f3af1bc45,11130417,邯郸烟草分公司肥乡县卷烟经理部,邯郸烟草分公司肥乡县卷烟经理部,130400,130000
湖南省邵阳市隆回县烟草专卖局,1bf6349cc3aa4d139b64eb02c1878b6d,10140506,陵川县烟草专卖局,陵川县局,140524,140000
湖南省邵阳市隆回县烟草专卖局办公室,1bf6349cc3aa4d139b64eb02c1878b6d,10140506,陵川县烟草专卖局,陵川县局,140524,140000
湖南省郴州市桂东县烟草专卖局,5e68a6b8dd634e2b92f5c0d4dec24748,10431003,桂东县烟草专卖局,桂东县局,431027,430000
湖南省郴州市烟草专卖局,b1a9d1835f3942849dd0bc7e749ae57a,10431001,湖南省郴州市烟草专卖局,湖南省郴州市局,431000,430000
湖南省郴州市烟草专卖局(公司),b1a9d1835f3942849dd0bc7e749ae57a,10431001,湖南省郴州市烟草专卖局,湖南省郴州市局,431000,430000
湖南省郴州市烟草专卖局公司,b1a9d1835f3942849dd0bc7e749ae57a,10431001,湖南省郴州市烟草专卖局,湖南省郴州市局,431000,430000
湖南省郴州市烟草专卖局（公司）,b1a9d1835f3942849dd0bc7e749ae57a,10431001,湖南省郴州市烟草专卖局,湖南省郴州市局,431000,430000
湖南省醴陵市烟草专卖局,83dde96854454ccc98ffc056fe9d890c,10411104,郾城县烟草专卖局,郾城县局,411123,410000
湖南省长沙市烟草专卖局,2211a7016d80456687ef463ddea68946,10430101,湖南省长沙市烟草专卖局,湖南省长沙市局,430100,430000
湖南省麻阳苗族自治县烟草专卖局,93bc199554dd4b6a87dc43b018dd2daf,14411602,鹿邑县烟叶复烤厂,鹿邑县烟叶复烤厂,411628,410000
湖南省龙山县烟草专卖局,b477481754a946abb27181c4b9eb44ea,11230204,齐齐哈尔烟草分公司讷河营销部,齐齐哈尔烟草分公司讷河营销部,230200,230000
湖南衡阳市衡山县烟草专卖局(分公司),43ddbb9d96924130a8a4b1a4beb3572d,10430405,衡山县烟草专卖局,衡山县局,430423,430000
湖南邵阳市烟草专卖局,43cada84ed2c481a86a6236f3af1bc45,11130417,邯郸烟草分公司肥乡县卷烟经理部,邯郸烟草分公司肥乡县卷烟经理部,130400,130000
湖南金叶烟草薄片有限责任公司,c5e313992c25400db27f1c2f0405d7f6,99430401,湖南金叶烟草薄片有限责任公司,湖南金叶烟草薄片有限责任公司,430400,430000
湖南龙山县烟草专卖局,b477481754a946abb27181c4b9eb44ea,11230204,齐齐哈尔烟草分公司讷河营销部,齐齐哈尔烟草分公司讷河营销部,230200,230000
湘.宜章县烟草专卖局(公司),a666005b7e9443d99d9b50a099550004,10431008,宜章县烟草专卖局,宜章县局,431022,430000
湘西自治州烟草专卖局,e16863abc60e4654812e9760b392ccd8,10433101,湘西自治州烟草专卖局,湘西自治州局,433100,430000
湘西自治州烟草专卖局(公司),e16863abc60e4654812e9760b392ccd8,10433101,湘西自治州烟草专卖局,湘西自治州局,433100,430000
湘西自治州烟草专卖局(公司)凤凰县局(分公司),a43a8c17abe3430aaf7f88fd6c43a91b,10433103,凤凰县烟草专卖局,凤凰县局,433123,430000
湘西自治州烟草专卖局保靖分公司烟叶生产经营分部,e16863abc60e4654812e9760b392ccd8,10433101,湘西自治州烟草专卖局,湘西自治州局,433100,430000
湘西自治州烟草专卖局花垣营销部,e16863abc60e4654812e9760b392ccd8,10433101,湘西自治州烟草专卖局,湘西自治州局,433100,430000
滁州市烟草专卖局,85ab4a6e925840329d5f825bbb30350f,10341101,滁州市烟草专卖局,滁州市局,341100,340000
滁州市烟草专卖局(公司),85ab4a6e925840329d5f825bbb30350f,10341101,滁州市烟草专卖局,滁州市局,341100,340000
滁州市烟草专卖局(公司)审计派驻办,85ab4a6e925840329d5f825bbb30350f,10341101,滁州市烟草专卖局,滁州市局,341100,340000
滁州市烟草专卖局（公司）,85ab4a6e925840329d5f825bbb30350f,10341101,滁州市烟草专卖局,滁州市局,341100,340000
滁州市烟草专卖局（公司）财务管理科,85ab4a6e925840329d5f825bbb30350f,10341101,滁州市烟草专卖局,滁州市局,341100,340000
滕州市烟草专卖局,a4e6023a2c5f4608b4f2481155117ddf,10370405,滕州市烟草专卖局,滕州市局,370481,370000
滨州市博兴县烟草专卖局,87d761349ab2410d82958bf19e60a3c9,10371603,博兴县烟草专卖局,博兴县局,371625,370000
滨州市惠民县烟草专卖局营销部,3c7726a8e9124c06ad992f8669199845,10371604,惠民县烟草专卖局,惠民县局,371621,370000
滨州市惠民县烟草专卖局（营销部）,3c7726a8e9124c06ad992f8669199845,10371604,惠民县烟草专卖局,惠民县局,371621,370000
滨州市滨城区烟草专卖局,02bb8be0a7274cadb98f9970050dfb74,10411106,城区烟草专卖局,城区烟草专卖局,411100,410000
滨州市滨城区烟草专卖局（营销部）,02bb8be0a7274cadb98f9970050dfb74,10411106,城区烟草专卖局,城区烟草专卖局,411100,410000
滨州市烟草专卖局,dd0ed2356eac4953b543981213dd60f4,10371601,滨州市烟草专卖局,山东省滨州市局,371600,370000
滨州市烟草专卖局(公司),dd0ed2356eac4953b543981213dd60f4,10371601,滨州市烟草专卖局,山东省滨州市局,371600,370000
滨州市烟草专卖局(公司)市场部,dd0ed2356eac4953b543981213dd60f4,10371601,滨州市烟草专卖局,山东省滨州市局,371600,370000
滨州市烟草专卖局（公司）,dd0ed2356eac4953b543981213dd60f4,10371601,滨州市烟草专卖局,山东省滨州市局,371600,370000
滨州市烟草专卖局（公司）信息中心,dd0ed2356eac4953b543981213dd60f4,10371601,滨州市烟草专卖局,山东省滨州市局,371600,370000
滨州市烟草专卖局（公司）综合计划科,dd0ed2356eac4953b543981213dd60f4,10371601,滨州市烟草专卖局,山东省滨州市局,371600,370000
漯河市城区烟草专卖局,02bb8be0a7274cadb98f9970050dfb74,10411106,城区烟草专卖局,城区烟草专卖局,411100,410000
漯河市烟草专卖局,e7aa5d0adb1d471ab68a22d6bb02cd85,10411101,漯河市烟草专卖局,漯河市局,411100,410000
漯河市烟草专卖局卷烟营销中心,e7aa5d0adb1d471ab68a22d6bb02cd85,10411101,漯河市烟草专卖局,漯河市局,411100,410000
漯河市烟草专卖局（公司）信息中心,e7aa5d0adb1d471ab68a22d6bb02cd85,10411101,漯河市烟草专卖局,漯河市局,411100,410000
漳州市烟草专卖局(公司),b688ab8f012c49dabc163a2ea2c2fbfd,10350601,漳州市烟草专卖局,漳州市局,350600,350000
漳州市烟草专卖局专卖监督管理科,b688ab8f012c49dabc163a2ea2c2fbfd,10350601,漳州市烟草专卖局,漳州市局,350600,350000
漳州市诏安县烟草专卖局,72fb92f0e787448fa1cb99b4276e079c,10350609,诏安县烟草专卖局,诏安县局,350624,350000
潍坊市坊子区烟草专卖局,d7ab32263fdc4b9ca096620e7fb3575f,10370712,潍坊市坊子区烟草专卖局,潍坊市坊子区局,370704,370000
潍坊市寒亭区烟草专卖局,c5f1dcd71d334f6aba6a77d45e2906ab,10370705,潍坊市寒亭区烟草专卖局,潍坊市寒亭区局,370703,370000
潍坊市烟草专卖局,f78024dcbf10465db0df9d394e98c11e,10370701,潍坊市烟草专卖局,潍坊市局,370700,370000
潍坊市烟草专卖局(公司),f78024dcbf10465db0df9d394e98c11e,10370701,潍坊市烟草专卖局,潍坊市局,370700,370000
潍坊市烟草专卖局昌邑市局,d25e78230b5a46a6a6dfab64a03b5ac1,10370703,昌邑市烟草专卖局,昌邑市局,370786,370000
潮州市烟草专卖局,6e5dc09f5e7c4895925829bd9eba13bf,10445101,潮州市烟草专卖局,潮州市局,445100,440000
濮阳市烟草专卖局,2e781e79cd7a4cc891689ef639e15fa2,10410901,濮阳市烟草专卖局,濮阳市局,410900,410000
濮阳市烟草专卖局（公司）,2e781e79cd7a4cc891689ef639e15fa2,10410901,濮阳市烟草专卖局,濮阳市局,410900,410000
灌阳县烟草专卖局,8f3884821a104f0b93c2d637e2e18c9f,10450311,灌阳县烟草专卖局,灌阳县局,450327,450000
灵宝市烟草专卖局,31540a3ea0424288bc741383736458bc,10411202,灵宝市烟草专卖局,灵宝市局,411282,410000
灵山县烟草专卖局,e7b2a92b393246f29ea02f297d8d88a4,10450706,灵山县烟草专卖局,灵山县局,450721,450000
炎陵县烟草专卖局,6cfaff97ca5a42e4ab43f379de8e78d1,10430204,炎陵县烟草专卖局,炎陵县局,430225,430000
烟台市烟草专卖局,3236e203bd5c4781929e4d366bb730e6,10370601,烟台市烟草专卖局,烟台市局,370600,370000
烟台市烟草专卖局(公司),3236e203bd5c4781929e4d366bb730e6,10370601,烟台市烟草专卖局,烟台市局,370600,370000
烟台市烟草专卖局齐鲁工业大学,3236e203bd5c4781929e4d366bb730e6,10370601,烟台市烟草专卖局,烟台市局,370600,370000
烟台市烟草专卖局（公司）,3236e203bd5c4781929e4d366bb730e6,10370601,烟台市烟草专卖局,烟台市局,370600,370000
烟草化学安徽省重点实验室(安徽中烟工业有限责任公司),48b9ad71cc8b4b95b4ef805cf8355b4b,20340001,安徽中烟工业有限责任公司,安徽中烟工业有限责任公司,340000,340000
烟草化学安徽省重点实验室安徽中烟工业有限责任公司,48b9ad71cc8b4b95b4ef805cf8355b4b,20340001,安徽中烟工业有限责任公司,安徽中烟工业有限责任公司,340000,340000
"烟草化学重点实验室,中国烟草总公司郑州烟草研究院",23943cf5972645628db17e7b395f6e5c,17410001,中国烟草总公司郑州烟草研究院,郑州烟草研究院,410100,410000
烟草化学重点实验室中国烟草总公司郑州烟草研究院,23943cf5972645628db17e7b395f6e5c,17410001,中国烟草总公司郑州烟草研究院,郑州烟草研究院,410100,410000
烟草行业烟草化学重点实验室郑州烟草研究院,23943cf5972645628db17e7b395f6e5c,17410001,中国烟草总公司郑州烟草研究院,郑州烟草研究院,410100,410000
烟草行业烟草基因资源利用重点实验室中国烟草总公司烟草研究所,3b073f21e8ea452089138884bb87083e,11000001,中国烟草总公司,中国烟草总公司,110000,110000
烟草行业烟草工艺重点实验室(郑州烟草研究院,23943cf5972645628db17e7b395f6e5c,17410001,中国烟草总公司郑州烟草研究院,郑州烟草研究院,410100,410000
烟草行业烟草工艺重点实验室郑州烟草研究院,23943cf5972645628db17e7b395f6e5c,17410001,中国烟草总公司郑州烟草研究院,郑州烟草研究院,410100,410000
烟草行业烟草工艺重点实验室（郑州烟草研究院,23943cf5972645628db17e7b395f6e5c,17410001,中国烟草总公司郑州烟草研究院,郑州烟草研究院,410100,410000
烟草行业燃烧热解研究重点实验室(安徽中烟工业有限责任公司),48b9ad71cc8b4b95b4ef805cf8355b4b,20340001,安徽中烟工业有限责任公司,安徽中烟工业有限责任公司,340000,340000
烟草行业燃烧热解研究重点实验室安徽中烟工业有限责任公司,48b9ad71cc8b4b95b4ef805cf8355b4b,20340001,安徽中烟工业有限责任公司,安徽中烟工业有限责任公司,340000,340000
焦作市烟草专卖局,368388fec52846609eafeac9942502f7,10410801,焦作市烟草专卖局,焦作市局,410800,410000
牡丹江市烟草专卖局,88b6b0502b1a44198b84ca54adc420e0,10231001,牡丹江市烟草专卖局,牡丹江市局,231000,230000
玉林市兴业县烟草专卖局(营销部),4e90b6472211443d93fa76d7c56f8686,10450906,兴业县烟草专卖局,兴业县局,450924,450000
玉林市城区烟草专卖局,02bb8be0a7274cadb98f9970050dfb74,10411106,城区烟草专卖局,城区烟草专卖局,411100,410000
玉林烟草专卖局,25695e0713fb48f682165b9a9c838f97,10450901,玉林烟草专卖局,玉林局,450900,450000
玉溪市烟草公司元江县分公司,a59e55de2ee24bcb9473d2a8f15dceea,11530410,玉溪市烟草公司元江县分公司,玉溪市烟草公司元江县分公司,530400,530000
玉溪市烟草公司华宁县分公司,96eb74dada5449a5bbf0b685948b5e01,11530405,玉溪市烟草公司华宁县分公司,玉溪市烟草公司华宁县分公司,530400,530000
玉溪市烟草公司新平县分公司,d92ed0fa94534f219674e53b4583ae20,11530408,玉溪市烟草公司新平县分公司,玉溪市烟草公司新平县分公司,530400,530000
玉溪市烟草公司易门县分公司,8823f62ad3f1485eb42f39aae18a96f1,11530409,玉溪市烟草公司易门县分公司,玉溪市烟草公司易门县分公司,530400,530000
玉溪市烟草公司江川分公司,85b6d8f528484f5bb91b16a8fafe16bf,11530406,玉溪市烟草公司江川分公司,江川分公司,530400,530000
玉溪市烟草公司红塔区分公司,dfcce9d0ca714c26a7712e1adb93e242,11530404,玉溪市烟草公司红塔区分公司,玉溪市烟草公司红塔区分公司,530400,530000
玉溪市烟草公司通海县分公司,e77d026a1ca64fb0b561f46f23a5ef7d,11530407,玉溪市烟草公司通海县分公司,玉溪市烟草公司通海县分公司,530400,530000
玉溪红塔(烟草)集团有限责任公司长春卷烟厂,f9209e83f13d4199b2c172b88f40a748,10410703,长垣县烟草专卖局,长垣县局,410728,410000
玉溪红塔(烟草)集团长春卷烟厂,f9209e83f13d4199b2c172b88f40a748,10410703,长垣县烟草专卖局,长垣县局,410728,410000
玉溪红塔烟草(集团)有限责任公司,161880e3b2ec44ea9622eaeb00e0646e,12530401,红塔烟草(集团)有限责任公司,红塔集团,530400,530000
玉溪红塔烟草(集团)有限责任公司云南玉溪,161880e3b2ec44ea9622eaeb00e0646e,12530401,红塔烟草(集团)有限责任公司,红塔集团,530400,530000
玉溪红塔烟草(集团)有限责任公司动力部设备技术科,161880e3b2ec44ea9622eaeb00e0646e,12530401,红塔烟草(集团)有限责任公司,红塔集团,530400,530000
玉溪红塔烟草(集团)有限责任公司技术中心,161880e3b2ec44ea9622eaeb00e0646e,12530401,红塔烟草(集团)有限责任公司,红塔集团,530400,530000
玉溪红塔烟草(集团)有限责任公司生产二部,161880e3b2ec44ea9622eaeb00e0646e,12530401,红塔烟草(集团)有限责任公司,红塔集团,530400,530000
玉溪红塔烟草(集团)楚雄卷烟厂,5ccadc222c034c3ba90959dceeff160d,12532301,云南红塔集团楚雄卷烟厂,楚雄卷烟厂,532300,530000
玉溪红塔烟草集团楚雄卷烟厂,5ccadc222c034c3ba90959dceeff160d,12532301,云南红塔集团楚雄卷烟厂,楚雄卷烟厂,532300,530000
玉环县烟草专卖局,16bada2d35114da09cd7420c315bd33f,10621004,环县烟草专卖局,甘肃省环县局,621000,620000
玉环县烟草专卖局(分公司),16bada2d35114da09cd7420c315bd33f,10621004,环县烟草专卖局,甘肃省环县局,621000,620000
珠海市烟草专卖局专卖办,1fbb7595ba714e8fbb901d9a8b43a937,10440401,珠海市烟草专卖局,珠海市局,440400,440000
珠海市烟草专卖局公司,1fbb7595ba714e8fbb901d9a8b43a937,10440401,珠海市烟草专卖局,珠海市局,440400,440000
珠海市烟草专卖局稽查支队,1fbb7595ba714e8fbb901d9a8b43a937,10440401,珠海市烟草专卖局,珠海市局,440400,440000
珠海市烟草专卖局（公司）,1fbb7595ba714e8fbb901d9a8b43a937,10440401,珠海市烟草专卖局,珠海市局,440400,440000
瑞安市烟草专卖局分公司,fb2ebf6746484f08b3fb37c3f855a93c,10330309,瑞安市烟草专卖局,浙江省瑞安市局,330300,330000
甘南州合作市烟草专卖局(营销部),0be2a1af1db04ac1853b17efc0da32d7,10623009,合作市烟草专卖局,甘南州合作市局,623001,620000
甘肃正宁县烟草专卖局,cafb867a12cb4e3e880bd71d03fd0870,10621009,正宁县烟草专卖局,甘肃省正宁县局,621000,620000
甘肃烟草工业有限公司天水卷烟厂制丝车间,5e9b328bcca847d7a31d558109d4e544,12620501,兰州卷烟厂天水分厂,天水卷烟厂,620500,620000
甘肃烟草工业有限责任公司,43ff6610030641e88cf0db0ec9b1fc64,12620101,甘肃烟草工业有限责任公司,甘肃烟草工业有限责任公司,620100,620000
甘肃烟草工业有限责任公司人力资源部,43ff6610030641e88cf0db0ec9b1fc64,12620101,甘肃烟草工业有限责任公司,甘肃烟草工业有限责任公司,620100,620000
