论文里的名字,﻿组织机构ID,组织机构代码,组织机构名称,组织机构简称,所属地市,所属省份
辽宁省烟草公司朝阳市公司建平烟叶总站,61ad58f2c9e34ba59723ad697a403741,19211204,辽宁省烟草公司朝阳市公司建平烟叶总站,辽宁省烟草公司朝阳市公司建平烟叶总站,211300,210000
辽宁省烟草公司朝阳市分公司,fb6391e132f940f4a6bedae3862025a4,19211203,辽宁省烟叶生产供应公司朝阳经销处,辽宁省烟叶生产供应公司朝阳经销处,210000,210000
辽宁省烟草公司朝阻市公司建平烟叶总站,61ad58f2c9e34ba59723ad697a403741,19211204,辽宁省烟草公司朝阳市公司建平烟叶总站,辽宁省烟草公司朝阳市公司建平烟叶总站,211300,210000
辽宁省烟草公司本溪市公司,15706ccedf73413bace3333b030c624c,11210501,辽宁省烟草公司本溪市公司,辽宁省烟草本溪市公司,210500,210000
辽宁省烟草公司沈阳市公司,e5ad9297d69349c4873e9305121efba6,11210101,辽宁省烟草公司沈阳市公司,辽宁省烟草沈阳市公司,210100,210000
辽宁省烟草公司沈阳市公司卷烟物流配送中心综合管理部,0fbc6204d8c142c886cfe083b12cd548,11653001,喀什地区烟草公司阿图什市物流配送中心,喀什地区烟草公司阿图什市物流配送中心,653000,650000
辽宁省烟草公司财务处,931fbc5f180f4a499c0aa1cbb4017eb7,19210602,辽宁省烟叶生产供应公司东港烟叶经销处,辽宁省烟叶生产供应公司东港烟叶经销处,210681,210000
辽宁省烟草公司辽阳市公司,a4692705d9e24296ba58f1274b9cf214,11211001,辽宁省烟草公司辽阳市公司,辽宁省烟草辽阳市公司,211000,210000
辽宁省烟草公司铁岭市公司,0213e12035f248998875fe01e7f38343,11211101,辽宁省烟草公司铁岭市公司,辽宁省烟草铁岭市公司,211200,210000
辽宁省烟草公司铁岭市公司昌图分公司,9cb2725310ed49c99c7606f142892333,19211105,辽宁省烟草公司铁岭市公司昌图烟叶分公司,辽宁省烟草公司铁岭市公司昌图烟叶分公司,211200,210000
辽宁省烟草公司销售管理处,4338609a2fcd4385951129f92e3d4080,22210001,辽宁省卷烟销售公司,辽宁省卷烟销售公司,210000,210000
辽宁省烟草公司锦州市公司,3a8ba53e76aa49bc8293345326435b20,11210701,辽宁省烟草公司锦州市公司,辽宁省烟草锦州市公司,210700,210000
辽宁省烟草公司阜新分公司,de806089b53e49dbb11035bf00111344,19210901,辽宁省烟叶生产供应公司阜新烟叶公司,辽宁省烟叶生产供应公司阜新烟叶公司,210000,210000
辽宁省烟草公司阜新市公司,de806089b53e49dbb11035bf00111344,19210901,辽宁省烟叶生产供应公司阜新烟叶公司,辽宁省烟叶生产供应公司阜新烟叶公司,210000,210000
辽宁省烟草公司鞍山市公司,93765fdac7d249958984b5d56096a04d,11210301,辽宁省烟草公司鞍山市公司,辽宁省烟草鞍山市公司,210300,210000
辽宁省烟草公司鞍山市公司物流中心,e1cfde520f284c9a8f19ed24330de2ec,99370002,山东中烟工业有限责任公司物流中心,山东中烟物流中心,370100,370000
辽宁省烟草总公司铁岭分公司,87ca243d78784c6387cdde05ba601a3b,19211103,辽宁省烟草公司铁岭市公司开原烟叶分公司,辽宁省烟草公司铁岭市公司开原烟叶分公司,211200,210000
辽宁省烟草沈阳市公司,e5ad9297d69349c4873e9305121efba6,11210101,辽宁省烟草公司沈阳市公司,辽宁省烟草沈阳市公司,210100,210000
辽宁省烟草质量监督检测站,fd65bb2f6a4b4f6c9519b45cf24acbc0,17000001,国家烟草质量监督检验中心,国家烟草质量监督检验中心,410100,410000
辽宁省营口市烟草专卖局公司,d04192693165403689f84931addfa213,10511307,四川省营山县烟草专卖局,营山县局,511300,510000
辽宁省锦州市烟草专卖局(公司),3a8ba53e76aa49bc8293345326435b20,11210701,辽宁省烟草公司锦州市公司,辽宁省烟草锦州市公司,210700,210000
辽宁省鞍山市烟草专卖局,93765fdac7d249958984b5d56096a04d,11210301,辽宁省烟草公司鞍山市公司,辽宁省烟草鞍山市公司,210300,210000
辽宁红塔烟草有限责任公司沈阳卷烟厂,d3ea37ab7b994017a1bd5d2e276c028b,99130101,河北红塔卷烟销售有限责任公司,河北红塔卷烟销售有限责任公司,130100,130000
连云港市烟草专卖局,6fee22d8462e4553b07c3bc5dfaccb79,10320701,连云港市烟草专卖局,连云港市局,320700,320000
连山县烟草专卖局(分公司)营销部,6792c479ab4f40719ca2775fd08407dc,11152606,乌兰察布烟草分公司兴和县卷烟营销部,兴和县烟草公司,150900,150000
遂宁市安居区烟草专卖局（营销部）,ae63885d1cd7416d9b92bf881bf7b23d,10510906,安居区烟草专卖局,安居区局,510900,510000
遂宁市烟草专卖局(公司),e296b66977634938bb5235f94706f056,10510902,四川省遂宁市烟草专卖局直属局,遂宁市市中区局,510900,510000
遂宁市船山区烟草专卖局（直属营销部）,99b1b6e606b34679af6fc2d1b70936dc,10510907,船山区烟草专卖局,船山区局,510900,510000
遂昌县烟草专卖局,d1755f6765a146a694a1c91894bda003,10331102,遂昌县烟草专卖局,浙江省遂昌县局,331100,330000
遂昌县烟草专卖局(分公司),d1755f6765a146a694a1c91894bda003,10331102,遂昌县烟草专卖局,浙江省遂昌县局,331100,330000
邓州市烟草专卖局分公司,30b93d95ea9c448e9d1367fc44612276,12411302,邓州卷烟厂,邓州卷烟厂,411300,410000
邕宁县烟草专卖局,f7b464b67b48465e9dada12bef35e082,10450109,邕宁县烟草专卖局,邕宁县局,450121,450000
邛崃市烟草专卖局（营销部）,7f8a846e92ee4c5faa140d82f2580f78,10510115,邛崃市烟草专卖局,邛崃市局,510183,510000
邢台县烟草专卖局,7ef1bd6423004ed3875789f3e11cca3a,10130502,邢台县烟草专卖局,邢台县局,130521,130000
邢台威县烟草专卖局,4b498fede29a40dba0398f93008858d1,10130516,威县烟草专卖局,威县局,130533,130000
邢台市烟草专卖局,c5b6d4880e5c48b68580c2bbb120fc23,10130501,邢台市烟草专卖局,邢台市局,130500,130000
邢台市烟草专卖局(公司),c5b6d4880e5c48b68580c2bbb120fc23,10130501,邢台市烟草专卖局,邢台市局,130500,130000
邯郸市烟草专卖局,468f5223ff0440dc86560494f9680320,10130401,邯郸市烟草专卖局,邯郸市局,130400,130000
邯郸市烟草专卖局(公司),468f5223ff0440dc86560494f9680320,10130401,邯郸市烟草专卖局,邯郸市局,130400,130000
邯郸市烟草专卖局(公司)综合计划科,a08532dfc6b6469c823a3b29c2f780f5,88888888,待分配计划,待分配计划,810000,810000
邯郸市烟草专卖局(公司)财务科,468f5223ff0440dc86560494f9680320,10130401,邯郸市烟草专卖局,邯郸市局,130400,130000
邯郸市烟草专卖局公司综合计划科,a08532dfc6b6469c823a3b29c2f780f5,88888888,待分配计划,待分配计划,810000,810000
邵东县烟草专卖局,f04cd966ded24e2ba355be3f3fe50315,10430505,邵东县烟草专卖局,邵东县局,430521,430000
邵阳县烟草专卖局,9f95df1bd95d4a7d8282749f7692f791,10430506,邵阳县烟草专卖局,邵阳县局,430523,430000
邵阳市烟草专卖局,b93bdffe72ad4f95b8f3e742fbf4d95a,10430501,邵阳市烟草专卖局,邵阳市局,430500,430000
邵阳市烟草专卖局(公司),b93bdffe72ad4f95b8f3e742fbf4d95a,10430501,邵阳市烟草专卖局,邵阳市局,430500,430000
邵阳市烟草专卖局公司,b93bdffe72ad4f95b8f3e742fbf4d95a,10430501,邵阳市烟草专卖局,邵阳市局,430500,430000
邵阳市邵东县烟草专卖局,f04cd966ded24e2ba355be3f3fe50315,10430505,邵东县烟草专卖局,邵东县局,430521,430000
郑州市烟草专卖局,b1b38f851509456891ec08b8ca4d152d,12410101,郑州卷烟厂,郑州卷烟厂,410100,410000
郑州市烟草专卖局(公司),b1b38f851509456891ec08b8ca4d152d,12410101,郑州卷烟厂,郑州卷烟厂,410100,410000
郑州市烟草专卖局南城区直属分局,3c3498875f5542ea9273d1b70b980f44,10410112,郑州市烟草专卖局南城区直属分局,郑州市南城区分局,410100,410000
郑州市烟草专卖局荥阳市分局,2b5143a64b87470fa8b69d80fcfeca20,10410108,荥阳市烟草专卖局,荥阳市局,410182,410000
郑州烟草研究院,23943cf5972645628db17e7b395f6e5c,17410001,中国烟草总公司郑州烟草研究院,郑州烟草研究院,410100,410000
郧西县烟草专卖局,8aa542e753d740eaa2acce4aea2b0302,10420304,郧西县烟草专卖局,郧西县局,420322,420000
郧西县烟草公司,8aa542e753d740eaa2acce4aea2b0302,10420304,郧西县烟草专卖局,郧西县局,420322,420000
郴州市桂阳县烟草专卖局,19f072f5da304c3eb1e35ec95f8d77f4,12431001,郴州卷烟厂,郴州卷烟厂,431000,430000
郴州市桂阳县烟草专卖局(分公司),19f072f5da304c3eb1e35ec95f8d77f4,12431001,郴州卷烟厂,郴州卷烟厂,431000,430000
郴州市桂阳县烟草专卖局（分公司）,19f072f5da304c3eb1e35ec95f8d77f4,12431001,郴州卷烟厂,郴州卷烟厂,431000,430000
郴州市汝城县烟草专卖局,19f072f5da304c3eb1e35ec95f8d77f4,12431001,郴州卷烟厂,郴州卷烟厂,431000,430000
重庆市万州区烟草专卖局,3453b323489e448ab9badb554909a48d,10500112,重庆市万州区烟草专卖局,重庆市万州区局,500101,500000
重庆市万州区烟草专卖局(分公司),3453b323489e448ab9badb554909a48d,10500112,重庆市万州区烟草专卖局,重庆市万州区局,500101,500000
重庆市丰都县烟草专卖局,5228a20b629f4512b2af1cdeab7bd5cd,10500206,重庆市丰都县烟草专卖局,重庆市丰都县局,500230,500000
重庆市丰都县烟草专卖局(分公司),5228a20b629f4512b2af1cdeab7bd5cd,10500206,重庆市丰都县烟草专卖局,重庆市丰都县局,500230,500000
重庆市丰都县烟草专卖局（分公司）,5228a20b629f4512b2af1cdeab7bd5cd,10500206,重庆市丰都县烟草专卖局,重庆市丰都县局,500230,500000
重庆市九龙坡区烟草专卖局,4da6bfafc9054d2dace56c80ad41cec5,10500107,重庆市九龙坡区烟草专卖局,重庆市九龙坡区局,500107,500000
重庆市九龙坡区烟草专卖局(分公司),4da6bfafc9054d2dace56c80ad41cec5,10500107,重庆市九龙坡区烟草专卖局,重庆市九龙坡区局,500107,500000
重庆市九龙坡区烟草专卖局（分公司）,4da6bfafc9054d2dace56c80ad41cec5,10500107,重庆市九龙坡区烟草专卖局,重庆市九龙坡区局,500107,500000
重庆市云阳县烟草专卖局（分公司）,b017af2ce7664432b797a7d21bf49cfe,10500220,重庆市云阳县烟草专卖局,重庆市云阳县局,500235,500000
重庆市北碚区烟草专卖局（分公司）,a1df702e4f4f454bb7ff94172eab56cf,10500102,重庆市北碚区烟草专卖局,重庆市北碚区局,500109,500000
重庆市南岸区烟草专卖局,58d998a3849044968bbe1a60e34727eb,10500108,重庆市南岸区烟草专卖局,重庆市南岸区局,500108,500000
重庆市垫江县烟草专卖局(分公司),4760730c60fb4e18a15b676dd7b40bef,10500204,重庆市垫江县烟草专卖局,重庆市垫江县局,500231,500000
重庆市垫江县烟草专卖局（分公司）,4760730c60fb4e18a15b676dd7b40bef,10500204,重庆市垫江县烟草专卖局,重庆市垫江县局,500231,500000
重庆市城口县烟草专卖局,c6d2490cfbef4c43ab7353f496d2d8c9,10500202,重庆市城口县烟草专卖局,重庆市城口县局,500229,500000
重庆市大渡口区烟草专卖局（分公司）,ea31b00ffdd04f87a7fa55df1ddf8464,10500104,重庆市大渡口区烟草专卖局,重庆市大渡口区局,500104,500000
重庆市巫山县烟草专卖局(分公司),0a1571c15cb44112acef379cf206fdbc,10500215,重庆市巫山县烟草专卖局,重庆市巫山县局,500237,500000
重庆市巫溪县烟草专卖局(分公司),44dc359b8b9541a290fe8d93887c8471,10500216,重庆市巫溪县烟草专卖局,重庆市巫溪县局,500238,500000
重庆市巴南区烟草专卖局,96ccbf621d924621855634fb995b71a8,10500101,重庆市巴南区烟草专卖局,重庆市巴南区局,500113,500000
重庆市巴南区烟草专卖局(分公司),96ccbf621d924621855634fb995b71a8,10500101,重庆市巴南区烟草专卖局,重庆市巴南区局,500113,500000
重庆市巴南区烟草专卖局（分公司）,96ccbf621d924621855634fb995b71a8,10500101,重庆市巴南区烟草专卖局,重庆市巴南区局,500113,500000
重庆市开县烟草专卖局（分公司）,1d8be98cc9744347861d77f74556c535,10500208,重庆市开县烟草专卖局,重庆市开县局,500234,500000
重庆市忠县烟草专卖局,0a3d9cc3cbe9406b9949ebe142d8186e,10500221,重庆市忠县烟草专卖局,重庆市忠县局,500233,500000
重庆市忠县烟草专卖局(分公司),0a3d9cc3cbe9406b9949ebe142d8186e,10500221,重庆市忠县烟草专卖局,重庆市忠县局,500233,500000
重庆市忠县烟草专卖局（分公司）,0a3d9cc3cbe9406b9949ebe142d8186e,10500221,重庆市忠县烟草专卖局,重庆市忠县局,500233,500000
重庆市梁平县烟草专卖局,ee1fd00eaa1e4c26aee9cecdbf9aec59,10500209,重庆市梁平县烟草专卖局,重庆市梁平县局,500228,500000
重庆市武隆县烟草专卖局(分公司),17b9f1fc9e8b4f2196107378054202b6,10500217,重庆市武隆县烟草专卖局,重庆市武隆县局,500232,500000
重庆市江北区烟草专卖局(分公司),bdb3e0725d254cf3b7c6572cfbb211a8,10500106,重庆市江北区烟草专卖局,重庆市江北区局,500105,500000
重庆市江北区烟草专卖局（分公司）,bdb3e0725d254cf3b7c6572cfbb211a8,10500106,重庆市江北区烟草专卖局,重庆市江北区局,500105,500000
重庆市沙坪坝区烟草专卖局,b7de1169716a4576a685390173a82429,10500110,重庆市沙坪坝区烟草专卖局,重庆市沙坪坝区局,500106,500000
重庆市涪陵区烟草专卖局,6685d233714746298afdc35445b852c6,10500105,重庆市涪陵区烟草专卖局,重庆市涪陵区局,500102,500000
重庆市涪陵区烟草专卖局(分公司),c51e5f69a871476587802b8a4466459b,11500104,重庆市烟草公司涪陵分公司,重庆市烟草涪陵分公司,500102,500000
重庆市涪陵区烟草专卖局（分公司）,c51e5f69a871476587802b8a4466459b,11500104,重庆市烟草公司涪陵分公司,重庆市烟草涪陵分公司,500102,500000
重庆市渝北区烟草专卖局(分公司),c692a78866e7481f810d0fdcd4d4036a,10500113,重庆市渝北区烟草专卖局,重庆市渝北区局,500112,500000
重庆市渝北区烟草专卖局（分公司）,c692a78866e7481f810d0fdcd4d4036a,10500113,重庆市渝北区烟草专卖局,重庆市渝北区局,500112,500000
重庆市烟草专卖局,12d4d9fb8311434a8b568ccebcf28b2c,14500202,重庆市彭水苗族土家族自治县烟叶复烤厂,重庆市彭水苗族土家族自治县烟叶复烤厂,500000,500000
重庆市烟草专卖局(公司),12d4d9fb8311434a8b568ccebcf28b2c,14500202,重庆市彭水苗族土家族自治县烟叶复烤厂,重庆市彭水苗族土家族自治县烟叶复烤厂,500000,500000
重庆市烟草专卖局(彭水分公司),12d4d9fb8311434a8b568ccebcf28b2c,14500202,重庆市彭水苗族土家族自治县烟叶复烤厂,重庆市彭水苗族土家族自治县烟叶复烤厂,500000,500000
重庆市烟草专卖局专卖监督管理处,fd65bb2f6a4b4f6c9519b45cf24acbc0,17000001,国家烟草质量监督检验中心,国家烟草质量监督检验中心,410100,410000
重庆市烟草专卖局公司,12d4d9fb8311434a8b568ccebcf28b2c,14500202,重庆市彭水苗族土家族自治县烟叶复烤厂,重庆市彭水苗族土家族自治县烟叶复烤厂,500000,500000
重庆市烟草专卖局办公室,12d4d9fb8311434a8b568ccebcf28b2c,14500202,重庆市彭水苗族土家族自治县烟叶复烤厂,重庆市彭水苗族土家族自治县烟叶复烤厂,500000,500000
重庆市烟草专卖局安全处,12d4d9fb8311434a8b568ccebcf28b2c,14500202,重庆市彭水苗族土家族自治县烟叶复烤厂,重庆市彭水苗族土家族自治县烟叶复烤厂,500000,500000
重庆市烟草专卖局（公司）,12d4d9fb8311434a8b568ccebcf28b2c,14500202,重庆市彭水苗族土家族自治县烟叶复烤厂,重庆市彭水苗族土家族自治县烟叶复烤厂,500000,500000
重庆市烟草专卖局（公司）经济信息中心,8919c25734d34326a7bdcc3879502767,99000006,中烟烟机零配件采购服务中心有限责任公司,烟机零配件采购服务中心,110106,110000
重庆市烟草专卖局（控股公司）,12d4d9fb8311434a8b568ccebcf28b2c,14500202,重庆市彭水苗族土家族自治县烟叶复烤厂,重庆市彭水苗族土家族自治县烟叶复烤厂,500000,500000
重庆市烟草公司,12d4d9fb8311434a8b568ccebcf28b2c,14500202,重庆市彭水苗族土家族自治县烟叶复烤厂,重庆市彭水苗族土家族自治县烟叶复烤厂,500000,500000
重庆市烟草公司万州分公司,95ca89adb1064407807033601482fe90,11500111,重庆市烟草公司万州分公司,重庆市烟草万州分公司,500101,500000
重庆市烟草公司万州区分公司,3453b323489e448ab9badb554909a48d,10500112,重庆市万州区烟草专卖局,重庆市万州区局,500101,500000
重庆市烟草公司丰都分公司,5228a20b629f4512b2af1cdeab7bd5cd,10500206,重庆市丰都县烟草专卖局,重庆市丰都县局,500230,500000
重庆市烟草公司九龙坡分公司,4da6bfafc9054d2dace56c80ad41cec5,10500107,重庆市九龙坡区烟草专卖局,重庆市九龙坡区局,500107,500000
重庆市烟草公司云阳分公司,b017af2ce7664432b797a7d21bf49cfe,10500220,重庆市云阳县烟草专卖局,重庆市云阳县局,500235,500000
重庆市烟草公司北碚区公司,5d0ca6b2fb294fbaaca63383748d689d,11500101,重庆市烟草公司北碚区分公司,重庆市烟草北碚区分公司,500101,500000
重庆市烟草公司南川分公司,ce71627d61e24429bde05801fef71ca7,11500303,重庆市烟草公司南川公司,重庆市烟草南川公司,500384,500000
重庆市烟草公司合川分公司,ac623c7748514d939e0d84247595356c,11500301,重庆市烟草公司合川分公司,重庆市烟草合川分公司,500000,500000
重庆市烟草公司大足分公司,0386572505cd4b7f901370e4e74d2e0f,10500203,重庆市大足县烟草专卖局,重庆市大足县局,500225,500000
重庆市烟草公司奉节分公司,3befb857bca34c33938a2ae5a8438fe5,10500207,重庆市奉节县烟草专卖局,重庆市奉节县局,500236,500000
重庆市烟草公司巫山分公司,0a1571c15cb44112acef379cf206fdbc,10500215,重庆市巫山县烟草专卖局,重庆市巫山县局,500237,500000
重庆市烟草公司巫山县公司,92b87388ebc745e4b77bb7f227d68928,11500215,重庆市烟草公司巫山县公司,重庆市烟草巫山县公司,500000,500000
重庆市烟草公司巫山县分公司,0a1571c15cb44112acef379cf206fdbc,10500215,重庆市巫山县烟草专卖局,重庆市巫山县局,500237,500000
重庆市烟草公司巫溪分公司,44dc359b8b9541a290fe8d93887c8471,10500216,重庆市巫溪县烟草专卖局,重庆市巫溪县局,500238,500000
重庆市烟草公司巫溪分公司巫溪,44dc359b8b9541a290fe8d93887c8471,10500216,重庆市巫溪县烟草专卖局,重庆市巫溪县局,500238,500000
重庆市烟草公司巫溪县,44dc359b8b9541a290fe8d93887c8471,10500216,重庆市巫溪县烟草专卖局,重庆市巫溪县局,500238,500000
重庆市烟草公司开县分公司,1d8be98cc9744347861d77f74556c535,10500208,重庆市开县烟草专卖局,重庆市开县局,500234,500000
重庆市烟草公司开州区分公司,3453b323489e448ab9badb554909a48d,10500112,重庆市万州区烟草专卖局,重庆市万州区局,500101,500000
重庆市烟草公司彭水分公司,12d4d9fb8311434a8b568ccebcf28b2c,14500202,重庆市彭水苗族土家族自治县烟叶复烤厂,重庆市彭水苗族土家族自治县烟叶复烤厂,500000,500000
重庆市烟草公司彭水县公司,450f56c624b8430389ad96291ce3173b,11500209,重庆市烟草公司彭水苗族土家族自治县公司,重庆市烟草彭水苗族土家族自治县公司,500000,500000
重庆市烟草公司彭水县分公司,12d4d9fb8311434a8b568ccebcf28b2c,14500202,重庆市彭水苗族土家族自治县烟叶复烤厂,重庆市彭水苗族土家族自治县烟叶复烤厂,500000,500000
重庆市烟草公司彭水烟草分公司,12d4d9fb8311434a8b568ccebcf28b2c,14500202,重庆市彭水苗族土家族自治县烟叶复烤厂,重庆市彭水苗族土家族自治县烟叶复烤厂,500000,500000
重庆市烟草公司忠县分公司,0a3d9cc3cbe9406b9949ebe142d8186e,10500221,重庆市忠县烟草专卖局,重庆市忠县局,500233,500000
重庆市烟草公司忠县烟草分公司,0a3d9cc3cbe9406b9949ebe142d8186e,10500221,重庆市忠县烟草专卖局,重庆市忠县局,500233,500000
重庆市烟草公司梁平分公司,ee1fd00eaa1e4c26aee9cecdbf9aec59,10500209,重庆市梁平县烟草专卖局,重庆市梁平县局,500228,500000
重庆市烟草公司武隆分公司,17b9f1fc9e8b4f2196107378054202b6,10500217,重庆市武隆县烟草专卖局,重庆市武隆县局,500232,500000
重庆市烟草公司武隆县公司,2df6f881873841a8bc47bb5567b10c60,11500217,重庆市烟草公司武隆县公司,重庆市烟草武隆县公司,500000,500000
重庆市烟草公司武隆县分公司,17b9f1fc9e8b4f2196107378054202b6,10500217,重庆市武隆县烟草专卖局,重庆市武隆县局,500232,500000
重庆市烟草公司武隆烟草分公司,17b9f1fc9e8b4f2196107378054202b6,10500217,重庆市武隆县烟草专卖局,重庆市武隆县局,500232,500000
重庆市烟草公司永川分公司,ccea560db022408e868b055eef95703d,11500304,重庆市烟草公司永川分公司,重庆市烟草永川分公司,500000,500000
重庆市烟草公司永川卷烟营销中心,ccea560db022408e868b055eef95703d,11500304,重庆市烟草公司永川分公司,重庆市烟草永川分公司,500000,500000
重庆市烟草公司永州卷烟营销中心,3f65d7c5957e407abf59ee06c76e142f,22310102,上海市烟草贸易中心卷烟经理部,上海市烟草贸易中心卷烟经理部,310000,310000
重庆市烟草公司江北分公司,bdb3e0725d254cf3b7c6572cfbb211a8,10500106,重庆市江北区烟草专卖局,重庆市江北区局,500105,500000
重庆市烟草公司江津分公司,821d158f6d3f48809752534b7e1d4c44,11500302,重庆市烟草公司江津分公司,重庆市烟草江津分公司,500000,500000
重庆市烟草公司江津分公司，重庆402260,821d158f6d3f48809752534b7e1d4c44,11500302,重庆市烟草公司江津分公司,重庆市烟草江津分公司,500000,500000
重庆市烟草公司沙坪坝分公司,f44f33a754aa4813ac3ca30692037a6a,11500109,重庆市烟草公司沙坪坝区分公司,重庆市烟草沙坪坝区分公司,500000,500000
重庆市烟草公司涪陵分公司,c51e5f69a871476587802b8a4466459b,11500104,重庆市烟草公司涪陵分公司,重庆市烟草涪陵分公司,500102,500000
重庆市烟草公司涪陵区公司,6685d233714746298afdc35445b852c6,10500105,重庆市涪陵区烟草专卖局,重庆市涪陵区局,500102,500000
重庆市烟草公司潼南分公司,37461882d5334812bba50e191f502dd5,10500214,重庆市潼南县烟草专卖局,重庆市潼南县局,500223,500000
重庆市烟草公司烟叶公司,12d4d9fb8311434a8b568ccebcf28b2c,14500202,重庆市彭水苗族土家族自治县烟叶复烤厂,重庆市彭水苗族土家族自治县烟叶复烤厂,500000,500000
重庆市烟草公司烟叶分公司,12d4d9fb8311434a8b568ccebcf28b2c,14500202,重庆市彭水苗族土家族自治县烟叶复烤厂,重庆市彭水苗族土家族自治县烟叶复烤厂,500000,500000
重庆市烟草公司烟叶分公司办公室,12d4d9fb8311434a8b568ccebcf28b2c,14500202,重庆市彭水苗族土家族自治县烟叶复烤厂,重庆市彭水苗族土家族自治县烟叶复烤厂,500000,500000
重庆市烟草公司物流分公司,f5794dbb16fe4e8ca128d41820221704,22500001,中国烟草总公司重庆市公司销售分公司,重庆市卷烟销售分公司,500000,500000
重庆市烟草公司石柱分公司,a072ab79a72c44c4be8008a7f451e9aa,11500212,重庆市烟草公司石柱土家族自治县公司,重庆市烟草石柱土家族自治县公司,500000,500000
重庆市烟草公司秀山县公司,9a9d829032304ef9b82ae94fc4b848b9,11500218,重庆市烟草公司秀山土家族苗族自治县公司,重庆市烟草秀山土家族苗族自治县公司,500000,500000
重庆市烟草公司科技处(质检站),415553b46c204528b4c9909c2433567a,15530002,云南中烟新材料科技有限公司,云南中烟新材料公司,530100,530000
重庆市烟草公司綦江分公司,098f61da4ec24686a5afda60237ce652,11500210,重庆市烟草公司綦江县公司,重庆市烟草綦江县公司,500000,500000
重庆市烟草公司财务处,12d4d9fb8311434a8b568ccebcf28b2c,14500202,重庆市彭水苗族土家族自治县烟叶复烤厂,重庆市彭水苗族土家族自治县烟叶复烤厂,500000,500000
重庆市烟草公司财务处预算科,12d4d9fb8311434a8b568ccebcf28b2c,14500202,重庆市彭水苗族土家族自治县烟叶复烤厂,重庆市彭水苗族土家族自治县烟叶复烤厂,500000,500000
重庆市烟草公司财务管理处,12d4d9fb8311434a8b568ccebcf28b2c,14500202,重庆市彭水苗族土家族自治县烟叶复烤厂,重庆市彭水苗族土家族自治县烟叶复烤厂,500000,500000
重庆市烟草公司质检站,12d4d9fb8311434a8b568ccebcf28b2c,14500202,重庆市彭水苗族土家族自治县烟叶复烤厂,重庆市彭水苗族土家族自治县烟叶复烤厂,500000,500000
重庆市烟草公司酉阳分公司,afad4bfa06e54396bb9e998138e1ccc8,11500219,重庆市烟草公司酉阳土家族苗族自治县公司,重庆市烟草酉阳土家族苗族自治县公司,500000,500000
重庆市烟草公司酉阳县分公司,9bb3869a055742ca85da27a0093f3eaa,10500219,重庆市酉阳土家族苗族自治县烟草专卖局,重庆市酉阳土家族苗族自治县局,500242,500000
重庆市烟草公司铜梁分公司,671f1d16b0de4402aff1fa41f8c1d762,11500213,重庆市烟草公司铜梁县公司,重庆市烟草铜梁县公司,500000,500000
重庆市烟草公司销售公司,f5794dbb16fe4e8ca128d41820221704,22500001,中国烟草总公司重庆市公司销售分公司,重庆市卷烟销售分公司,500000,500000
重庆市烟草公司销售分公司,f5794dbb16fe4e8ca128d41820221704,22500001,中国烟草总公司重庆市公司销售分公司,重庆市卷烟销售分公司,500000,500000
重庆市烟草公司黔江分公司,4fa62616d6944730a55216177cd556d6,11500108,重庆市烟草公司黔江分公司,重庆市烟草黔江分公司,500114,500000
重庆市烟草公司黔江烟草分公司,4fa62616d6944730a55216177cd556d6,11500108,重庆市烟草公司黔江分公司,重庆市烟草黔江分公司,500114,500000
重庆市璧山县烟草专卖局,da4617b4f21847d5bae8a5f2655afe6d,10500201,重庆市璧山县烟草专卖局,重庆市璧山县局,500227,500000
重庆市荣昌县烟草专卖局（分公司）,9c3a75001d3044c59f7d7c21d4aad5ce,10500211,重庆市荣昌县烟草专卖局,重庆市荣昌县局,500226,500000
重庆市铜梁县烟草专卖局,f6f3f3817f9e44a091182e5a4e7cd061,10500213,重庆市铜梁县烟草专卖局,重庆市铜梁县局,500224,500000
重庆市长寿区烟草专卖局(分公司),5d8eb4e9ea03486086986a7e38851b9c,10500103,重庆市长寿区烟草专卖局,重庆市长寿区局,500115,500000
重庆市长寿区烟草专卖局（分公司）,5d8eb4e9ea03486086986a7e38851b9c,10500103,重庆市长寿区烟草专卖局,重庆市长寿区局,500115,500000
重庆市黔江区烟草专卖局(分公司),4fa62616d6944730a55216177cd556d6,11500108,重庆市烟草公司黔江分公司,重庆市烟草黔江分公司,500114,500000
重庆市黔江区烟草专卖局（分公司）,4fa62616d6944730a55216177cd556d6,11500108,重庆市烟草公司黔江分公司,重庆市烟草黔江分公司,500114,500000
重庆烟草工业公司,57468a6598df4998846ab849d0660470,20500001,重庆中烟工业有限责任公司,重庆中烟工业公司,500000,500000
重庆烟草工业公司人力资源部,57468a6598df4998846ab849d0660470,20500001,重庆中烟工业有限责任公司,重庆中烟工业公司,500000,500000
重庆烟草工业公司党群工作部,57468a6598df4998846ab849d0660470,20500001,重庆中烟工业有限责任公司,重庆中烟工业公司,500000,500000
重庆烟草工业公司技术中心,e1cfde520f284c9a8f19ed24330de2ec,99370002,山东中烟工业有限责任公司物流中心,山东中烟物流中心,370100,370000
重庆烟草工业公司技术部,57468a6598df4998846ab849d0660470,20500001,重庆中烟工业有限责任公司,重庆中烟工业公司,500000,500000
重庆烟草工业公司涪陵分厂,6685d233714746298afdc35445b852c6,10500105,重庆市涪陵区烟草专卖局,重庆市涪陵区局,500102,500000
